NSID	w3HhID	w3Newmember	w3SHGint	w3Ylft	w3NRSdoin	w3NRSSAge	w3NRSStyp	w3Sex	w3Newy	w3Newm	w3MarStat	w3LiveWit	w3EmpStat	w3EthGrp	w3R_1	w3R_2	w3R_3	w3R_4	w3R_5	w3R_6	w3R_7	w3R_8	w3R_9	w3R_10	w3R_11	w3R_12	w3R_13	w3R_14	w3R_15	w3R_16	w3R_17	w3R_18
NS25992C	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25992C	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	1	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25992C	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	1	3	-91	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25995F	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25995F	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25995F	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25995F	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25995F	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	14	3	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25996G	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25996G	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	3	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25996G	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	8	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25996G	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25997H	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25997H	2	-91	1	-91	-91	-91	-91	1	-91	-91	1	1	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25997H	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25997H	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25998J	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25998J	2	-91	3	-91	-91	-91	-91	2	-91	-91	1	2	3	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25998J	3	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25998J	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25998J	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25999K	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25999K	2	-91	1	-91	-91	-91	-91	2	-91	-91	6	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25999K	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25999K	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS25999K	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26000A	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26000A	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26000A	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	1	1	-91	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26000A	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26000A	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26001B	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26001B	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26001B	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26002C	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26002C	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26002C	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26002C	4	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26004E	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26004E	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26004E	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26004E	4	-91	2	5	1	16	-91	2	-91	-91	-91	-91	-91	-91	13	13	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26004E	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26005F	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26005F	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26005F	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26005F	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26006G	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26006G	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26006G	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26006G	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26006G	5	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26006G	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	4	-91	1	-91	-91	-91	-91	2	-91	-91	6	-91	7	-91	21	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	5	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	21	21	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	6	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	7	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	21	21	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	8	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	21	21	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26007H	9	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	21	21	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26008J	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26008J	2	-91	1	-91	-91	-91	-91	2	-91	-91	4	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26009K	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26009K	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	1	8	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26009K	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	1	6	-91	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26009K	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	15	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26009K	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	15	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26010V	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26010V	2	-91	1	-91	-91	-91	-91	2	-91	-91	6	-91	7	-91	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26010V	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26010V	4	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	7	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26010V	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	19	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26011W	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26011W	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26011W	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26011W	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26012X	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26012X	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26012X	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26012X	4	-91	2	5	1	19	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26012X	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26013Y	1	-91	-91	-91	-91	-91	-91	1	-91	-91	5	1	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26013Y	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26014Z	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26014Z	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26014Z	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26014Z	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26015A	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26015A	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26015A	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26016B	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26016B	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26016B	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26016B	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26016B	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26016B	6	-91	1	-91	-91	-91	-91	2	-91	-91	6	-91	7	-91	20	21	8	20	20	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26017C	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26017C	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	-91	5	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26017C	3	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26018D	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26018D	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	2	1	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26018D	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	1	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	3	-91	2	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	2	-91	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26019E	7	1	-91	-91	-91	-91	-91	1	3	5	4	1	1	1	22	2	-91	22	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	3	-91	1	-91	-91	-91	-91	2	-91	-91	4	2	6	-91	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	15	15	3	15	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	15	15	3	15	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	7	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	15	15	3	15	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	8	-91	2	9	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	15	15	3	15	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26020P	9	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	10	-91	15	15	3	15	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26021Q	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26021Q	3	-91	1	-91	-91	-91	-91	2	-91	-91	4	2	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26021Q	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26022R	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26022R	2	-91	1	-91	-91	-91	-91	1	-91	-91	5	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26022R	3	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26023S	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26023S	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26023S	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26023S	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26024T	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26024T	2	-91	1	-91	-91	-91	-91	2	-91	-91	4	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26024T	3	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26027X	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26027X	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26027X	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26027X	4	-91	2	4	5	-91	4	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26027X	5	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26028Y	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26028Y	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26028Y	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26028Y	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26028Y	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26029Z	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26029Z	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS26029Z	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
