NSID	W1HhID	W1AgeIf	W1Sex	W1MarStat	W1LiveWit	W1EmpStat	W1EthGrp	W1R_1	W1R_2	W1R_3	W1R_4	W1R_5	W1R_6	W1R_7	W1R_8	W1R_9	W1R_10	W1R_11	W1R_12	W1R_13	W1R_14	W1STypeE	W1mainres	W1secores	W1histres	W1vInfoN	Designweight
NS21924K	4	18	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	.801033231477794
NS13113D	1	14	1	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	2	34	2	2	-91	6	10	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	3	34	1	2	-91	1	10	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	4	23	1	2	-91	1	10	21	18	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	5	70	2	6	2	7	10	20	12	8	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	6	13	1	-91	-91	-91	10	13	3	3	21	19	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	7	11	1	-91	-91	-91	10	13	3	3	21	19	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	8	8	1	-91	-91	-91	10	13	3	3	21	19	13	13	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	9	9	2	-91	-91	-91	10	13	3	3	21	19	13	13	13	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS13113D	10	2	2	-91	-91	-91	10	13	3	3	21	19	13	13	13	13	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972826864355
NS12234A	1	13	1	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS12234A	2	34	1	2	-91	8	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS12234A	3	33	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS12234A	4	11	1	-91	-91	-91	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS12234A	5	9	1	-91	-91	-91	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS12234A	6	5	2	-91	-91	-91	9	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS22591F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	4	1.36628717976343
NS22591F	2	39	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	4	1.36628717976343
NS22591F	3	32	2	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	4	1.36628717976343
NS22591F	4	9	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	4	1.36628717976343
NS15385N	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS15385N	2	48	2	5	-91	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS13675J	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13675J	2	42	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13675J	3	40	1	2	-91	1	1	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13675J	4	16	2	1	2	5	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13675J	5	11	1	-91	-91	-91	1	13	3	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13675J	6	10	2	-91	-91	-91	1	13	3	6	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13675J	7	5	2	-91	-91	-91	1	14	3	3	14	14	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	7	1.36628717976343
NS13868X	1	14	2	-91	-91	-91	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	6	.196456906931692
NS13868X	2	26	2	4	-91	6	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	17	2	0	0	6	.196456906931692
NS13868X	3	17	1	1	2	5	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	6	.196456906931692
NS13868X	4	12	2	-91	-91	-91	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	6	.196456906931692
NS13868X	5	8	2	-91	-91	-91	13	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	6	.196456906931692
NS13868X	6	4	2	-91	-91	-91	13	21	3	21	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	6	.196456906931692
NS10157Z	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	3	1.36628717976343
NS10157Z	2	43	1	5	-91	3	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	3	1.36628717976343
NS10157Z	3	10	1	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	3	1.36628717976343
NS11073C	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976344
NS11073C	2	48	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976344
NS11073C	3	51	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976344
NS11073C	4	19	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976344
NS11073C	5	16	1	1	2	4	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	2	1.36628717976344
NS11940K	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11940K	2	44	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11940K	3	43	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11940K	4	11	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS10024K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	.91085811984229
NS10024K	2	34	2	5	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	.91085811984229
NS10024K	3	13	2	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	.91085811984229
NS10024K	4	9	1	-91	-91	-91	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	.91085811984229
NS12333B	1	13	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12333B	2	47	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12333B	3	46	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12333B	4	15	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12379L	1	14	1	-91	-91	-91	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS12379L	2	41	2	4	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS12379L	3	16	1	1	2	5	4	14	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS12379L	4	13	2	-91	-91	-91	4	14	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS12379L	5	9	2	-91	-91	-91	4	14	3	14	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS12379L	6	7	1	-91	-91	-91	4	14	3	14	14	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS12379L	7	4	1	-91	-91	-91	1	14	3	14	14	14	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	7	1.36628717976343
NS18845H	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.370173169347943
NS18845H	2	39	2	2	-91	1	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.370173169347943
NS18845H	3	45	1	2	-91	1	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.370173169347943
NS18845H	4	8	1	-91	-91	-91	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.370173169347943
NS17954H	1	14	1	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	.421069155827757
NS17954H	2	53	1	2	-91	8	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	.421069155827757
NS17954H	3	51	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	.421069155827757
NS17954H	4	24	1	1	2	5	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	.421069155827757
NS17954H	5	20	1	1	2	5	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	4	.421069155827757
NS13095K	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13095K	2	43	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13095K	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13095K	4	10	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS22346J	1	14	2	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS22346J	2	36	1	2	-91	1	10	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS22346J	3	35	2	2	-91	6	10	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS22346J	4	13	2	-91	-91	-91	10	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS22346J	5	10	2	-91	-91	-91	10	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS22346J	6	5	2	-91	-91	-91	10	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS22346J	7	1	1	-91	-91	-91	10	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	7	.151981943324264
NS19458S	1	14	1	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS19458S	2	42	2	2	-91	11	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS19458S	3	42	1	2	-91	8	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS19458S	4	74	1	6	2	8	9	20	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS19458S	5	20	2	1	2	2	9	13	3	3	19	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	8	.280712770551838
NS19458S	6	18	2	1	2	3	9	13	3	3	19	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	8	.280712770551838
NS19458S	7	16	1	1	2	3	9	13	3	3	19	13	13	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	8	.280712770551838
NS19458S	8	7	1	-91	-91	-91	9	13	3	3	19	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS10710B	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS10710B	2	40	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS10710B	3	43	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS10710B	4	11	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS10710B	5	8	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS24451R	1	14	2	-91	-91	-91	-92	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24451R	2	52	1	2	-91	1	-92	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24451R	3	51	2	2	-91	2	-92	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS24451R	4	18	2	1	2	1	-92	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	17	3	2	3	2	1.36628717976343
NS20248S	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS20248S	2	43	2	5	2	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS20248S	3	15	2	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS20248S	4	11	1	-91	-91	-91	1	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS15096C	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15096C	2	40	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15096C	3	37	1	2	-91	1	1	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15096C	4	16	2	1	2	2	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	5	1.36628717976343
NS15096C	5	12	2	-91	-91	-91	1	13	3	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS22283G	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS22283G	2	37	2	3	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS22283G	3	61	1	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS14894X	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS14894X	2	39	2	1	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS25365J	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25365J	2	40	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25365J	3	40	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25365J	4	14	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS25365J	5	15	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23102S	1	13	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS23102S	2	40	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS23102S	3	44	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS23102S	4	16	2	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS19535C	1	14	1	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.196456906931692
NS19535C	2	30	2	1	-91	6	13	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.196456906931692
NS19535C	3	4	1	-91	-91	-91	13	21	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.196456906931692
NS19535C	4	2	1	-91	-91	-91	13	21	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	.196456906931692
NS11879B	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11879B	2	37	2	5	1	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11879B	3	39	1	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11879B	4	12	2	-91	-91	-91	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS11879B	5	2	1	-91	-91	-91	1	14	3	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19107M	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	1.36628717976343
NS19107M	2	45	2	5	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	1.36628717976343
NS19107M	3	16	1	1	2	5	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	1.36628717976343
NS22791K	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS22791K	2	41	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS22791K	3	41	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS22791K	4	11	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS11774T	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	0	0	3	1.36628717976343
NS11774T	2	49	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	0	0	3	1.36628717976343
NS11774T	3	53	1	2	-91	1	1	9	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	0	0	3	1.36628717976343
NS10087F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10087F	2	43	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10087F	3	43	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS10087F	4	17	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS12170X	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12170X	2	40	2	5	1	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12170X	3	42	1	4	1	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12170X	4	11	1	-91	-91	-91	1	13	3	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS18124C	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS18124C	2	43	2	5	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS18124C	3	11	2	-91	-91	-91	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS18124C	4	9	1	-91	-91	-91	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	4	1.36628717976343
NS25567Q	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	1.36628717976343
NS25567Q	2	37	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	1.36628717976343
NS25567Q	3	37	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	1.36628717976343
NS25567Q	4	12	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	1.36628717976343
NS25567Q	5	10	1	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	1.36628717976343
NS25567Q	6	8	1	-91	-91	-91	1	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	6	1.36628717976343
NS10367Y	1	14	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS10367Y	2	51	1	2	-91	3	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS10367Y	3	41	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS10367Y	4	15	2	-91	-91	-91	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS10367Y	5	11	1	-91	-91	-91	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS10367Y	6	8	2	-91	-91	-91	9	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	6	.421069155827757
NS16367X	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS16367X	2	42	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS16367X	3	38	2	2	-91	2	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS16367X	4	11	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS24919H	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.07831396545088
